"id","name","image","modified","year","trend","updated_by_id"
"1221","Крапива","images/albums/image_vy3mBhI.jpg","19/12/2023 11:41:45.-1f+00","2003","f","25"
"1222","Охота на волков","images/albums/image_UehCS2o.jpg","19/12/2023 12:06:00.-1f+00","2008","f","25"
"1227","Britney Jean (Deluxe Version)","images/albums/image_1wP7xdS.jpg","20/12/2023 05:24:02.-1f+00","2013","f","24"
"1223","Cypress Hill","images/albums/image_itImQ93.jpg","19/12/2023 12:14:16.-1f+00","1991","f","22"
"1228","With Russia from Love","images/albums/image_Y1t46HV.jpg","20/12/2023 05:25:04.-1f+00","2014","f","22"
"1229","Femme Fatale (Deluxe Version)","images/albums/image_VOqxXxf.jpg","20/12/2023 05:37:32.-1f+00","2011","f","24"
"1230","Добрынин день","images/albums/image_c3afeMJ.jpg","20/12/2023 05:40:13.-1f+00","2013","f","23"
"1231","Эгоистка - EP","images/albums/image_mzr3sjP.jpg","20/12/2023 05:43:31.-1f+00","2021","f","22"
"1250","Gorillaz","images/albums/image_0fqDNLa.jpg","20/12/2023 07:24:43.-1f+00","2001","f","22"
"1232","Circus (Deluxe Version)","images/albums/image_Maeojpz.jpeg","20/12/2023 05:55:49.-1f+00","2008","f","24"
"1233","Дуэты разных лет 2","images/albums/image_CoIAObA.jpg","20/12/2023 05:56:46.-1f+00","2010","f","1"
"1234","Плод","images/albums/image_FZQYP9L.jpg","20/12/2023 06:02:31.-1f+00","2023","f","22"
"1235","Мелочи жизни","images/albums/image_McVW0JE.jpg","20/12/2023 06:02:44.-1f+00","2008","f","23"
"1251","Аквамарин","images/albums/image_hyyrruW.jpg","20/12/2023 07:42:23.-1f+00","2017","f","23"
"1252","Однажды сегодня","images/albums/image_ceYxqN2.jpg","20/12/2023 07:55:28.-1f+00","2013","f","23"
"1254","Орнаментальный","images/albums/image_yhSYS3Q.jpg","20/12/2023 08:03:21.-1f+00","2012","f","23"
"1255","Аромат","images/albums/image_ijn5Qy7.jpg","20/12/2023 08:10:27.-1f+00","2010","f","23"
"1256","Столыпинский вагон","images/albums/image_tpKynKa.jpg","20/12/2023 09:17:16.-1f+00","1996","f","25"
"1257","Музыка неснятого кино","images/albums/image_EHZapPB.jpg","20/12/2023 09:31:09.-1f+00","2007","f","23"
"1258","Мой брат","images/albums/image_N4ysSXm.jpg","20/12/2023 09:38:05.-1f+00","1995","f","25"
"1259","Легенда","images/albums/image_ikMMnGD.jpg","20/12/2023 10:22:20.-1f+00","2004","f","23"
"1260","Pop Life","images/albums/image_AF684gK.jpg","20/12/2023 10:29:31.-1f+00","2007","f","24"
"1261","Лети!","images/albums/image_cKwu655.jpg","20/12/2023 10:39:34.-1f+00","2003","f","25"
"1262","Stripped","images/albums/image_waIvlZp.jpg","20/12/2023 10:49:49.-1f+00","2002","f","22"
"1263","Пещерный город Инкерман","images/albums/image_u1o5bpH.jpg","20/12/2023 10:57:18.-1f+00","2006","f","23"
"1264","Она тебе нужна","images/albums/image_jnQi1g3.jpg","20/12/2023 11:00:04.-1f+00","2003","f","25"
"1265","Guetta Blaster","images/albums/image_H5Yh1fD.jpg","20/12/2023 11:08:34.-1f+00","2004","f","24"
"1266","Цветные сны","images/albums/image_v5Bt1qa.jpg","20/12/2023 11:18:33.-1f+00","2006","f","23"
"1267","Лучшие песни нашей родины","images/albums/image_gyLiwVF.jpg","20/12/2023 11:26:11.-1f+00","2016","f","25"
"1268","Город больших огней","images/albums/image_x8qiItD.jpg","20/12/2023 11:31:53.-1f+00","2013","f","23"
"1269","Back to Basics (Disk 1)","images/albums/image_zjBUWG8.jpg","20/12/2023 11:35:54.-1f+00","2006","f","22"
"1270","Чтоб Душа Развернулась...","images/albums/image_xeasgzt.jpg","20/12/2023 11:44:43.-1f+00","2001","f","25"
"1271","Ночной пилот","images/albums/image_uWfvE6n.jpg","20/12/2023 11:50:13.-1f+00","2012","f","23"
"1272","Back to Basics (Disk 2)","images/albums/image_fR40MV4.jpg","20/12/2023 11:57:49.-1f+00","2006","f","22"
"1273","Musique Russe & Yiddish","images/albums/image_Op5uos2.jpg","20/12/2023 12:02:14.-1f+00","1999","f","25"
"1274","Lotus (Deluxe Version)","images/albums/image_pa6taUH.jpg","20/12/2023 12:18:07.-1f+00","2012","f","22"
"1275","Колдун (Версия 2018)","images/albums/image_fAA61nF.jpg","20/12/2023 12:23:14.-1f+00","2009","f","23"
"1276","Белая полоса","images/albums/image_xLPe90V.jpg","20/12/2023 12:34:34.-1f+00","2019","f","25"
"1277","Сможешь ли ты?","images/albums/image_Xharfrw.jpg","20/12/2023 12:48:18.-1f+00","2017","f","25"
"1278","Just a Little More Love","images/albums/image_iYkANox.jpg","21/12/2023 04:23:42.-1f+00","2002","f","24"
"1279","ПЕРВАЯ ЛЕДИ","images/albums/image_nWni1La.jpg","21/12/2023 04:24:28.-1f+00","2023","f","22"
"1280","The End","images/albums/image_Nd67gPu.jpg","21/12/2023 04:34:50.-1f+00","2021","f","22"
"1281","Кредо","images/albums/image_i39IOJx.jpg","21/12/2023 05:02:10.-1f+00","2019","f","22"
"1282","ПОШЛА ЖАРА","images/albums/image_LNt2vpl.jpg","21/12/2023 05:23:13.-1f+00","2021","f","22"
"1283","Forte & Piano","images/albums/image_wIZWzqI.jpg","21/12/2023 05:29:33.-1f+00","2019","f","23"
"1284","Nothing But the Beat","images/albums/image_PsTJNET.jpg","21/12/2023 05:32:17.-1f+00","2011","f","24"
"1285","Юность","images/albums/image_3JuO5nU.jpg","21/12/2023 05:47:51.-1f+00","2020","f","22"
"1286","MASTERS OF THE SUN VOL. 1","images/albums/image_buZmIRy.jpg","21/12/2023 06:20:31.-1f+00","2018","f","24"
"1287","Золотой альбом","images/albums/image_bUfTKZV.jpg","21/12/2023 06:21:24.-1f+00","2007","f","22"
"1288","Брато","images/albums/image_rmy67YE.jpg","21/12/2023 06:23:52.-1f+00","2009","f","1"
"1289","No Comments (Инструментал)","images/albums/image_lIoKFqv.jpg","21/12/2023 06:40:03.-1f+00","2018","f","23"
"1290","THE E.N.D. (THE ENERGY NEVER DIES)","images/albums/image_omzttOM.jpg","21/12/2023 07:14:07.-1f+00","2009","f","24"
"1291","Forever Young Forever Drunk","images/albums/image_Hm59LPi.jpg","21/12/2023 07:31:32.-1f+00","2017","f","23"
"1292","Monkey Business","images/albums/image_cCNUUJY.jpg","21/12/2023 07:40:50.-1f+00","2005","f","24"
"1293","Чёрный ворон","images/albums/image_rBVtrtZ.jpg","21/12/2023 08:02:07.-1f+00","2006","f","23"
"1294","Elephunk","images/albums/image_IKmtfBw.jpg","21/12/2023 08:10:42.-1f+00","2003","f","24"
"1310","Музыка про неё","images/albums/image_2qNODFl.jpg","21/12/2023 10:27:16.-1f+00","2014","f","23"
"1296","Ганджубас","images/albums/image_HOVhK2q.jpg","21/12/2023 09:15:55.-1f+00","2003","f","23"
"1297","Lost Change Instrumentals","images/albums/image_hq4aXiS.jpg","21/12/2023 09:17:05.-1f+00","2001","f","22"
"1298","Bridging the Gap","images/albums/image_4SVhQD1.jpg","21/12/2023 09:22:17.-1f+00","2000","f","24"
"1299","Не твоим","images/albums/image_AUy0kg4.jpg","21/12/2023 09:29:08.-1f+00","2011","f","25"
"1300","Долгая зима","images/albums/image_znpieEZ.jpg","21/12/2023 09:29:57.-1f+00","2001","f","23"
"1301","Songs About Girls (Bonus Track Version)","images/albums/image_7IUJeyx.jpg","21/12/2023 09:34:48.-1f+00","2007","f","22"
"1302","Руки к щекам","images/albums/image_8bcSoyG.jpg","21/12/2023 09:40:20.-1f+00","2011","f","25"
"1303","Behind the Front","images/albums/image_5bdOcig.jpg","21/12/2023 09:42:52.-1f+00","1998","f","24"
"1304","Остаюсь собой","images/albums/image_Lr4KsCf.jpg","21/12/2023 09:49:25.-1f+00","2010","f","25"
"1305","Со свиданьицем","images/albums/image_GFxPimL.jpg","21/12/2023 09:50:38.-1f+00","2000","f","23"
"1306","Октябрь","images/albums/image_80mewfv.jpg","21/12/2023 10:04:26.-1f+00","2010","f","25"
"1307","This Is What the Truth Feels Like","images/albums/image_Yc3LHtX.jpg","21/12/2023 10:12:33.-1f+00","2016","f","24"
"1308","Так легко","images/albums/image_ouejVPY.jpg","21/12/2023 10:17:19.-1f+00","2013","f","25"
"1309","Sen","images/albums/image_0ThZLWN.jpg","21/12/2023 10:24:37.-1f+00","2007","f","25"
"1324","Плейбой","images/albums/image_zagAVfu.jpg","21/12/2023 12:06:21.-1f+00","1994","f","23"
"1312","The Sweet Escape","images/albums/image_VZGIIfp.jpg","21/12/2023 10:28:42.-1f+00","2006","f","24"
"1313","Under My Skin","images/albums/image_ulLDimp.jpg","21/12/2023 10:29:00.-1f+00","2004","f","22"
"1311","Москва-Владивосток","images/albums/image_kQ83EAV.jpeg","21/12/2023 10:29:53.-1f+00","2007","f","1"
"1314","Yol Bolsin (Real World Gold)","images/albums/image_MoKFN6O.jpg","21/12/2023 10:40:59.-1f+00","2003","f","25"
"1315","Art-обстрел, Том 1","images/albums/image_4fz6PLV.jpg","21/12/2023 10:48:18.-1f+00","2012","f","23"
"1316","Love Angel Music Baby - 15th Anniversary Edition","images/albums/image_PKOBDMo.jpg","21/12/2023 10:51:33.-1f+00","2004","f","24"
"1325","Пушкинская 10","images/albums/image_GEliYEW.jpg","21/12/2023 12:07:04.-1f+00","2009","f","25"
"1295","Encore","images/albums/image_gDwQDzI.jpeg","21/12/2023 10:56:25.-1f+00","2004","f","1"
"1317","Forever","images/albums/image_tUliWGw.jpg","21/12/2023 11:29:12.-1f+00","1999","f","24"
"1318","Просто так","images/albums/image_3k0a3Ks.jpg","21/12/2023 11:32:02.-1f+00","1999","f","23"
"1319","Что хочешь, то и думай","images/albums/image_gTd3Isd.jpg","21/12/2023 11:43:20.-1f+00","1998","f","23"
"1320","Happiness","images/albums/image_EqJiRim.jpg","21/12/2023 11:47:05.-1f+00","2010","f","22"
"1321","Феодализм","images/albums/image_8NGT6OM.jpg","21/12/2023 11:48:35.-1f+00","2007","f","25"
"1322","Лошадь белая","images/albums/image_2RtvKny.jpg","21/12/2023 11:57:15.-1f+00","2008","f","25"
"1323","Раба любви","images/albums/image_DiKyCIk.jpg","21/12/2023 11:57:17.-1f+00","1996","f","23"
"1326","Ты моя музыка","images/albums/image_VUkjCSB.jpg","21/12/2023 12:26:42.-1f+00","2018","f","25"
"1327","Ангел-хранитель","images/albums/image_Zjh7hg5.jpg","21/12/2023 12:43:30.-1f+00","2012","f","25"
"1328","Не любить невозможно","images/albums/image_RR8E5gn.jpg","22/12/2023 04:35:47.-1f+00","2009","f","23"
"1329","Принимай меня","images/albums/image_5RLlxt3.jpg","22/12/2023 04:48:27.-1f+00","2018","f","22"
"1330","Дуэты разных лет","images/albums/image_w2bneHm.jpg","22/12/2023 04:52:05.-1f+00","2006","f","1"
"1331","Потому что люблю","images/albums/image_VBEjNhD.jpg","22/12/2023 04:52:30.-1f+00","2007","f","23"
"1332","905","images/albums/image_CPs3hGS.jpg","22/12/2023 05:12:37.-1f+00","2007","f","23"
"1333","Под звуки поцелуев","images/albums/image_sbbCe2Z.jpg","22/12/2023 05:15:34.-1f+00","2017","f","22"
"1334","Улетаю","images/albums/image_kcgHtBP.jpg","22/12/2023 05:31:58.-1f+00","2005","f","23"
"1335","Такие дела","images/albums/image_CqeXeCA.jpg","22/12/2023 05:45:25.-1f+00","2001","f","23"
"1336","Грешная страсть","images/albums/image_unWEWsG.jpg","22/12/2023 06:03:02.-1f+00","1998","f","23"
"1337","Бриллиантики","images/albums/image_cxFsTlw.jpg","22/12/2023 06:20:41.-1f+00","2018","f","22"
"1338","Солдат любви","images/albums/image_3oMlhCW.jpg","22/12/2023 06:26:54.-1f+00","1994","f","23"
"1339","Джулия","images/albums/image_QGJz5te.jpg","22/12/2023 06:35:14.-1f+00","1991","f","23"
"1340","Подруги","images/albums/image_ZCvo0Ht.jpg","22/12/2023 06:44:03.-1f+00","2006","f","22"
"1341","Московские Улочки","images/albums/image_iCawuwl.jpg","22/12/2023 07:03:05.-1f+00","2013","f","22"
"1342","Пою, что хочу","images/albums/image_OznoMi1.jpg","22/12/2023 07:04:16.-1f+00","2004","f","23"
"1343","Украденная Любовь","images/albums/image_kwUN3Zn.jpg","22/12/2023 07:19:43.-1f+00","2007","f","22"
"1344","Добрый вечер","images/albums/image_wZCbdF5.jpg","22/12/2023 07:20:01.-1f+00","2000","f","23"
"1345","С высоких гор спускается туман","images/albums/image_PKKoTH5.jpg","22/12/2023 07:46:50.-1f+00","1999","f","23"
"1346","Как мы любим","images/albums/image_LnjeRyv.jpg","22/12/2023 07:51:19.-1f+00","2007","f","1"
"1347","Об изъяне понятно","images/albums/image_B2fxTCr.jpg","22/12/2023 08:01:25.-1f+00","2019","f","22"
"1348","Бум-Бум","images/albums/image_5RKMZ6X.jpg","22/12/2023 08:06:51.-1f+00","2003","f","1"
"1349","Потому что нельзя быть красивой такой","images/albums/image_JBrZxtj.jpg","22/12/2023 09:12:33.-1f+00","1998","f","23"
"1350","Посвящение другу","images/albums/image_yBqwv5L.jpg","22/12/2023 09:19:13.-1f+00","2016","f","25"
"1351","Быль в глаза","images/albums/image_cVAFQTu.jpg","22/12/2023 09:28:21.-1f+00","2008","f","22"
"1352","Птица высокого полёта","images/albums/image_Notyi75.jpg","22/12/2023 09:38:30.-1f+00","1997","f","23"
"1353","Только ты","images/albums/image_EKSZ6j8.jpg","22/12/2023 10:07:15.-1f+00","1998","f","25"
"1354","#16плюс (Deluxe Version)","images/albums/image_2bd4iJ7.jpg","22/12/2023 10:11:45.-1f+00","2014","f","23"
"1355","Киса-киса","images/albums/image_NI5alUy.jpg","22/12/2023 10:16:25.-1f+00","1993","f","1"
"1356","Облака","images/albums/image_IzhldYS.jpg","22/12/2023 10:24:37.-1f+00","2000","f","25"
"1357","Четырёхглавый орёт","images/albums/image_gw7RMRx.jpg","22/12/2023 10:29:47.-1f+00","2017","f","22"
"1358","Было но прошло","images/albums/image_rcgoQvG.jpg","22/12/2023 10:41:35.-1f+00","2000","f","25"
"1359","Атаман","images/albums/image_UzZ5w5p.jpg","22/12/2023 10:43:17.-1f+00","1983","f","1"
"1360","Всегда с тобой","images/albums/image_IRSdlEl.jpg","22/12/2023 11:01:47.-1f+00","2002","f","25"
"1361","Навсегда","images/albums/image_9oCwFq4.jpg","22/12/2023 11:05:32.-1f+00","2015","f","23"
"1362","Летела душа","images/albums/image_BKn9Gmb.jpg","22/12/2023 11:22:15.-1f+00","2005","f","22"
"1363","Ночь","images/albums/image_J08gpV8.jpg","22/12/2023 11:28:31.-1f+00","2014","f","25"
"1364","Мода","images/albums/image_HuUetbe.jpg","22/12/2023 11:36:32.-1f+00","2011","f","23"
"1365","Измена","images/albums/image_ZTBWapC.jpg","22/12/2023 11:41:42.-1f+00","1994","f","22"
"1366","Канатный плясун","images/albums/image_F8YLLe9.jpg","22/12/2023 11:46:08.-1f+00","2014","f","25"
"1367","Каждый хочет любить","images/albums/image_CLdEziU.jpg","22/12/2023 11:56:06.-1f+00","2014","f","25"
"1369","Евгеника","images/albums/image_cGvdoy8.jpg","22/12/2023 12:01:51.-1f+00","2001","f","23"
"1370","Дело вкуса","images/albums/image_MDuwxdC.jpg","22/12/2023 12:14:26.-1f+00","2014","f","25"
"1371","Хиты про любовь","images/albums/image_I2YH9nZ.jpg","22/12/2023 12:23:43.-1f+00","1998","f","23"
"1372","Viss Nāk Un Aiziet...","images/albums/image_u2pwdoJ.jpg","23/12/2023 04:01:50.-1f+00","1996","f","22"
"1373","No Way Out (2014 Remaster)","images/albums/image_cBa3LGH.jpg","23/12/2023 04:21:05.-1f+00","1997","f","24"
"1374","Моё русское сердце","images/albums/image_XrEuwLs.jpg","23/12/2023 04:42:47.-1f+00","1996","f","22"
"1375","О чём-то лучшем","images/albums/image_dGbxqUd.jpg","23/12/2023 04:45:57.-1f+00","2003","f","1"
"1376","Женское сердце","images/albums/image_LGNStju.jpg","23/12/2023 05:03:06.-1f+00","1998","f","22"
"1377","The Saga Continues...","images/albums/image_mo9i4Db.jpg","23/12/2023 05:08:57.-1f+00","2001","f","24"
"1378","Перелетная птица","images/albums/image_2F9Rygx.jpg","23/12/2023 05:43:44.-1f+00","2003","f","22"
"1379","My Life","images/albums/image_Y5QqD6f.jpg","23/12/2023 06:04:45.-1f+00","2005","f","22"
"1380","Press Play","images/albums/image_krXDZAt.jpg","23/12/2023 06:14:14.-1f+00","2006","f","24"
"1381","Ты","images/albums/image_uLAuKEn.jpg","23/12/2023 06:20:19.-1f+00","1998","f","22"
"1382","На перекрёстках весны","images/albums/image_PNPn8WJ.jpg","23/12/2023 06:53:53.-1f+00","1996","f","23"
"1383","Антология 19: Сети","images/albums/image_Oy4sinB.jpg","23/12/2023 06:57:30.-1f+00","2003","f","1"
"1384","Last Train to Paris","images/albums/image_NjrgOVw.jpg","23/12/2023 07:01:15.-1f+00","2010","f","24"
"1385","Май","images/albums/image_hOpr4qF.jpg","23/12/2023 07:04:49.-1f+00","2000","f","22"
"1386","Revival","images/albums/image_POKLLKD.jpg","23/12/2023 07:25:39.-1f+00","2017","f","1"
"1387","I've Tried Everything But Therapy (Part 1)","images/albums/image_ZlSYP5L.jpg","23/12/2023 08:37:53.-1f+00","2023","f","1"
"1388","Всё о любви","images/albums/image_nVUV7OX.jpg","25/12/2023 04:01:52.-1f+00","2020","f","22"
"1389","Дорога в облака","images/albums/image_RuR9Hwx.jpg","25/12/2023 04:09:25.-1f+00","1994","f","23"
"1390","Безлимитная любовь","images/albums/image_VuZKeCR.jpg","25/12/2023 04:24:13.-1f+00","2019","f","22"
"1391","Московский бит","images/albums/image_LjmBJBX.jpg","25/12/2023 04:38:53.-1f+00","1993","f","23"
"1392","Кундалини","images/albums/image_BwYciyX.jpg","25/12/2023 04:42:05.-1f+00","2011","f","24"
"1393","Наше время","images/albums/image_4xNIIo1.jpg","25/12/2023 04:50:50.-1f+00","2014","f","22"
"1394","ГАДДЕМ","images/albums/image_7ootqv3.jpg","25/12/2023 05:07:55.-1f+00","2019","f","23"
"1395","Коламбия Пикчерз не представляет (Новое издание)","images/albums/image_P8UMGzR.jpg","25/12/2023 05:12:27.-1f+00","2008","f","24"
"1396","ЭЙА","images/albums/image_wcq9kDb.jpg","25/12/2023 05:20:21.-1f+00","2018","f","22"
"1397","Алые паруса","images/albums/image_6lPqf9s.jpg","25/12/2023 05:25:36.-1f+00","2010","f","23"
"1398","DA","images/albums/image_8CNQZkq.jpg","25/12/2023 05:33:15.-1f+00","2019","f","22"
"1399","Верность","images/albums/image_VPIS1qR.jpg","25/12/2023 05:45:20.-1f+00","2013","f","22"
"1401","Биография чувств","images/albums/image_oTsLA7g.jpg","25/12/2023 06:20:24.-1f+00","2007","f","23"
"1402","Океан любви","images/albums/image_v3UjShz.jpg","25/12/2023 06:27:35.-1f+00","2002","f","22"
"1403","Яd","images/albums/image_ZGq2dlA.jpg","25/12/2023 06:28:24.-1f+00","2007","f","24"
"1404","Белый альбом","images/albums/image_G8fwq4l.jpg","25/12/2023 06:39:49.-1f+00","2007","f","24"
"1405","Новый альбом","images/albums/image_sBlstQs.jpg","25/12/2023 06:47:53.-1f+00","2003","f","23"
"1406","Зеркало","images/albums/image_1iMIxit.jpg","25/12/2023 06:47:53.-1f+00","2003","f","24"
"1407","Лодочка плыви","images/albums/image_qh4bQBo.jpg","25/12/2023 07:00:59.-1f+00","2001","f","23"
"1408","Мужики не танцуют","images/albums/image_RHgzLqw.jpg","25/12/2023 07:02:55.-1f+00","2002","f","24"
"1409","Back from the Edge (Deluxe Edition)","images/albums/image_2AH3hUr.jpg","25/12/2023 07:08:01.-1f+00","2016","f","22"
"1410","Это не любовь","images/albums/image_h0QqNFt.jpg","25/12/2023 07:11:39.-1f+00","1999","f","23"
"1411","Шесtь","images/albums/image_8gQIrr9.jpg","25/12/2023 07:24:18.-1f+00","2000","f","24"
"1412","Ноктюрн","images/albums/image_WIzHmzI.jpg","25/12/2023 07:33:08.-1f+00","1997","f","24"
"1413","Счастье есть","images/albums/image_NGuKFjY.jpg","25/12/2023 07:46:49.-1f+00","1996","f","24"
"1414","Back of My Mind","images/albums/image_4GlhR4T.jpg","25/12/2023 07:48:55.-1f+00","2021","f","23"
"1415","Love & Hate","images/albums/image_9lRkaXd.jpg","25/12/2023 09:08:26.-1f+00","2016","f","22"
"1416","Августин","images/albums/image_UoBrxJP.jpg","25/12/2023 09:17:52.-1f+00","2014","f","25"
"1417","Ты не со мной","images/albums/image_1ax8RnC.jpg","25/12/2023 09:20:58.-1f+00","2008","f","24"
"1418","Восточная любовь","images/albums/image_OJRRUEP.jpg","25/12/2023 09:37:57.-1f+00","2014","f","24"
"1419","Love + War","images/albums/image_FTpcpz5.jpg","25/12/2023 09:41:28.-1f+00","2015","f","22"
"1420","A Love Letter To You 5","images/albums/image_z2JXl3G.jpg","25/12/2023 09:52:03.-1f+00","2023","f","25"
"1421","Мечта","images/albums/image_pJAObJE.jpg","25/12/2023 09:56:28.-1f+00","2009","f","24"
"1422","21","images/albums/image_VWkzmHh.jpg","25/12/2023 10:08:37.-1f+00","2011","f","22"
"1423","Тебе понравится","images/albums/image_tac9Mv7.jpg","25/12/2023 10:16:51.-1f+00","2005","f","24"
"1424","I Used to Know Her","images/albums/image_Ml8Lb7o.jpg","25/12/2023 10:27:07.-1f+00","2019","f","23"
"1425","Да!","images/albums/image_lxm9PCI.jpg","25/12/2023 10:36:33.-1f+00","2004","f","24"
"1426","Saint Michael","images/albums/image_wAVgOwl.jpg","25/12/2023 10:46:13.-1f+00","2023","f","25"
"1427","100% Любви","images/albums/image_3o1m7US.jpg","25/12/2023 11:05:28.-1f+00","2003","f","24"
"1428","The Best of Nina Simone","images/albums/image_Vnj0luK.jpg","25/12/2023 11:16:10.-1f+00","2018","f","22"
"1429","A Love Letter To You 4","images/albums/image_sWSIwP9.jpg","25/12/2023 11:17:37.-1f+00","2019","f","25"
"1430","!","images/albums/image_yX84QOo.jpg","25/12/2023 11:28:34.-1f+00","2019","f","23"
"1431","Перепишу любовь","images/albums/image_6NVnCNF.jpg","25/12/2023 11:41:48.-1f+00","2001","f","24"
"1432","Яйцебород","images/albums/image_v057DKJ.jpg","26/12/2023 07:53:52.-1f+00","2004","f","1"
"1435","44","images/albums/Emin_-_44_XRRYEAN.jpg","6/1/2024 07:28:51.-1f+00","2023","f","1"
"143","The Slim Shady LP","images/albums/ab67616d0000b2739bef45ee387f274ea3198c55_rUh5Bzp.jpg","9/1/2024 05:26:02.-1f+00","1999","f","1"
"634","Прости, моя любовь (Дуэтный альбом)","images/albums/image_1Wurprx.jpg","9/1/2024 06:24:10.-1f+00","2017","f","1"
"1436","Другая семья","images/albums/1200x1200bf-60_1.jpg","9/1/2024 15:44:04.-1f+00","2003","f","1"
"1437","Dragon Mentality","images/albums/Elley_Duhé_-_Dragon_Mentality_2018.jpg","10/1/2024 12:46:28.-1f+00","2018","f","1"
"1438","PHOENIX","images/albums/PHOENIX.jpg","10/1/2024 13:12:29.-1f+00","2023","f","1"
"1439","A / B","images/albums/Kaleo_-_AB_2016.jpg","16/1/2024 05:34:35.-1f+00","2016","f","1"
"1440","Surface Sounds","images/albums/Kaleo_-_Surface_Sounds_2021.jpg","17/1/2024 06:12:39.-1f+00","2021","f","1"
"1441","Pop Collection","images/albums/Kadebostany_-_Pop_Collection_2013.jpg","18/1/2024 13:13:16.-1f+00","2013","f","1"
"1442","Recovery (Deluxe Edition)","images/albums/Eminem_-_Recovery_2010.jpg","19/1/2024 12:42:31.-1f+00","2010","f","1"
"1443","JAGUAR II","images/albums/Victoria_Monet_-_JAGUAR_II_2023.jpg","24/1/2024 12:34:40.-1f+00","2023","f","1"
"1444","JAGUAR","images/albums/Victoria_Monet_-_Jaguar_2020.jpg","24/1/2024 13:13:56.-1f+00","2020","f","1"
